order_id,products
2930386,39276 29259
290128,39276 29259
2210232,39276 29259
198675,39276 29259
131012,39276 29259
2393795,39276 29259
101640,39276 29259
6104,39276 29259
2763407,39276 29259
2122087,39276 29259
677574,39276 29259
1650627,39276 29259
325174,39276 29259
743394,39276 29259
2374745,39276 29259
1329059,39276 29259
3416048,39276 29259
1471303,39276 29259
1171730,39276 29259
2443379,39276 29259
1371700,39276 29259
2275244,39276 29259
1783423,39276 29259
12253,39276 29259
1754739,39276 29259
1404407,39276 29259
466412,39276 29259
1210439,39276 29259
2040494,39276 29259
1546322,39276 29259
3268631,39276 29259
2150908,39276 29259
2151984,39276 29259
1907210,39276 29259
2406706,39276 29259
1432959,39276 29259
3254408,39276 29259
2610119,39276 29259
3176090,39276 29259
1468963,39276 29259
640034,39276 29259
1734805,39276 29259
1166664,39276 29259
1706417,39276 29259
885086,39276 29259
1383882,39276 29259
2420492,39276 29259
3085894,39276 29259
2356625,39276 29259
751721,39276 29259
3077308,39276 29259
2500023,39276 29259
3374815,39276 29259
1437615,39276 29259
153726,39276 29259
2078277,39276 29259
1760498,39276 29259
485290,39276 29259
1893180,39276 29259
2811125,39276 29259
1749291,39276 29259
2040039,39276 29259
760094,39276 29259
1574491,39276 29259
2894226,39276 29259
1318080,39276 29259
2310122,39276 29259
2944060,39276 29259
496408,39276 29259
2268609,39276 29259
2791951,39276 29259
2956235,39276 29259
2369550,39276 29259
2974313,39276 29259
815135,39276 29259
3095756,39276 29259
1601160,39276 29259
2597968,39276 29259
2409897,39276 29259
2890470,39276 29259
3293841,39276 29259
1056020,39276 29259
356306,39276 29259
2185292,39276 29259
2605537,39276 29259
31927,39276 29259
2428357,39276 29259
830619,39276 29259
725963,39276 29259
3287162,39276 29259
827625,39276 29259
979847,39276 29259
1763293,39276 29259
1508942,39276 29259
3086391,39276 29259
1338020,39276 29259
1418712,39276 29259
1464328,39276 29259
822794,39276 29259
366188,39276 29259
2359937,39276 29259
3254568,39276 29259
119201,39276 29259
1155168,39276 29259
2127325,39276 29259
269943,39276 29259
1752535,39276 29259
38261,39276 29259
871973,39276 29259
2743927,39276 29259
456620,39276 29259
1537813,39276 29259
199555,39276 29259
1343424,39276 29259
1157363,39276 29259
1627786,39276 29259
481249,39276 29259
1202254,39276 29259
2399096,39276 29259
2765614,39276 29259
3117443,39276 29259
1549172,39276 29259
2539450,39276 29259
552117,39276 29259
3235126,39276 29259
1968364,39276 29259
710136,39276 29259
965014,39276 29259
2168939,39276 29259
2777302,39276 29259
1285691,39276 29259
135264,39276 29259
197319,39276 29259
789544,39276 29259
208234,39276 29259
117840,39276 29259
2722203,39276 29259
1363151,39276 29259
443872,39276 29259
2994713,39276 29259
211572,39276 29259
693890,39276 29259
1615339,39276 29259
277128,39276 29259
2237536,39276 29259
1229747,39276 29259
911216,39276 29259
1351653,39276 29259
1556921,39276 29259
1201468,39276 29259
1549669,39276 29259
2326167,39276 29259
1660516,39276 29259
452720,39276 29259
2471966,39276 29259
2366773,39276 29259
302977,39276 29259
714130,39276 29259
1400076,39276 29259
2112108,39276 29259
360438,39276 29259
2890688,39276 29259
1310914,39276 29259
1388890,39276 29259
1702699,39276 29259
2662620,39276 29259
628124,39276 29259
1283131,39276 29259
1217380,39276 29259
929281,39276 29259
3051711,39276 29259
2066426,39276 29259
2278135,39276 29259
282867,39276 29259
2814442,39276 29259
461163,39276 29259
2407890,39276 29259
1161362,39276 29259
1421042,39276 29259
821926,39276 29259
1565043,39276 29259
96513,39276 29259
1933418,39276 29259
177207,39276 29259
2985931,39276 29259
2064909,39276 29259
3143735,39276 29259
141367,39276 29259
3395032,39276 29259
2004872,39276 29259
927334,39276 29259
2091384,39276 29259
3254516,39276 29259
2555301,39276 29259
2392104,39276 29259
192030,39276 29259
1423638,39276 29259
400515,39276 29259
2040354,39276 29259
1475206,39276 29259
418118,39276 29259
838577,39276 29259
1556549,39276 29259
3354327,39276 29259
806546,39276 29259
106835,39276 29259
2362250,39276 29259
172709,39276 29259
1742179,39276 29259
220410,39276 29259
2645604,39276 29259
3147165,39276 29259
2080277,39276 29259
1179221,39276 29259
976591,39276 29259
247785,39276 29259
2819367,39276 29259
264900,39276 29259
1186892,39276 29259
2537792,39276 29259
2346070,39276 29259
3292458,39276 29259
1221625,39276 29259
3360755,39276 29259
2121844,39276 29259
3049249,39276 29259
555297,39276 29259
1900944,39276 29259
2259171,39276 29259
3114451,39276 29259
567386,39276 29259
2492678,39276 29259
1356319,39276 29259
3024292,39276 29259
38414,39276 29259
1122524,39276 29259
1667729,39276 29259
1861649,39276 29259
247646,39276 29259
522324,39276 29259
3409139,39276 29259
709600,39276 29259
2272444,39276 29259
963128,39276 29259
1223074,39276 29259
2016049,39276 29259
3151766,39276 29259
3048249,39276 29259
873720,39276 29259
2884103,39276 29259
1059702,39276 29259
1447117,39276 29259
445459,39276 29259
2244069,39276 29259
1645908,39276 29259
2221265,39276 29259
2031424,39276 29259
1913465,39276 29259
249478,39276 29259
178898,39276 29259
987338,39276 29259
720803,39276 29259
2137941,39276 29259
2912021,39276 29259
357169,39276 29259
2263972,39276 29259
2062557,39276 29259
1361106,39276 29259
1764122,39276 29259
1964713,39276 29259
2528783,39276 29259
673199,39276 29259
1681682,39276 29259
138915,39276 29259
2346278,39276 29259
1948457,39276 29259
1174034,39276 29259
3021731,39276 29259
3316213,39276 29259
2073726,39276 29259
1587645,39276 29259
1522140,39276 29259
905927,39276 29259
705497,39276 29259
3278976,39276 29259
2898364,39276 29259
192188,39276 29259
2832123,39276 29259
1259153,39276 29259
2807003,39276 29259
3360882,39276 29259
534140,39276 29259
1625448,39276 29259
1357321,39276 29259
2026003,39276 29259
252183,39276 29259
3069224,39276 29259
2118706,39276 29259
1735539,39276 29259
598159,39276 29259
93974,39276 29259
3191264,39276 29259
1373514,39276 29259
3334161,39276 29259
989576,39276 29259
3208012,39276 29259
2273701,39276 29259
2101752,39276 29259
1360702,39276 29259
2565018,39276 29259
290073,39276 29259
946610,39276 29259
3327315,39276 29259
1041757,39276 29259
2078440,39276 29259
3171164,39276 29259
762301,39276 29259
2218442,39276 29259
1100389,39276 29259
900805,39276 29259
2469664,39276 29259
749352,39276 29259
2754142,39276 29259
394421,39276 29259
1450846,39276 29259
1606813,39276 29259
3205070,39276 29259
2272876,39276 29259
2590243,39276 29259
1284975,39276 29259
2928427,39276 29259
943450,39276 29259
1765738,39276 29259
3222383,39276 29259
1885641,39276 29259
1828267,39276 29259
1169890,39276 29259
1739940,39276 29259
2305593,39276 29259
1640365,39276 29259
1775297,39276 29259
1795549,39276 29259
3148824,39276 29259
2276865,39276 29259
3312345,39276 29259
1098839,39276 29259
806146,39276 29259
650536,39276 29259
2774272,39276 29259
2179782,39276 29259
3048709,39276 29259
3355801,39276 29259
1058735,39276 29259
2253441,39276 29259
1179398,39276 29259
2588350,39276 29259
881874,39276 29259
2998555,39276 29259
1586833,39276 29259
2770053,39276 29259
3028955,39276 29259
573285,39276 29259
2991703,39276 29259
153302,39276 29259
2286288,39276 29259
934294,39276 29259
633219,39276 29259
363911,39276 29259
24223,39276 29259
2122016,39276 29259
432625,39276 29259
299676,39276 29259
1522879,39276 29259
3252933,39276 29259
2550764,39276 29259
2644875,39276 29259
675475,39276 29259
417117,39276 29259
2599007,39276 29259
3102374,39276 29259
93399,39276 29259
2800787,39276 29259
1817466,39276 29259
2606153,39276 29259
2773883,39276 29259
1612429,39276 29259
2313937,39276 29259
2021082,39276 29259
1073621,39276 29259
1374871,39276 29259
896571,39276 29259
1112485,39276 29259
2063092,39276 29259
911399,39276 29259
2443071,39276 29259
1568270,39276 29259
2643635,39276 29259
2642232,39276 29259
3246415,39276 29259
1932941,39276 29259
2714720,39276 29259
501571,39276 29259
582272,39276 29259
3084565,39276 29259
356812,39276 29259
2264525,39276 29259
2456506,39276 29259
2073586,39276 29259
1143474,39276 29259
1212561,39276 29259
129315,39276 29259
2753350,39276 29259
2237485,39276 29259
1157740,39276 29259
966083,39276 29259
3257788,39276 29259
3371477,39276 29259
1801174,39276 29259
144807,39276 29259
1762472,39276 29259
2260568,39276 29259
2966451,39276 29259
1708901,39276 29259
426655,39276 29259
1790207,39276 29259
1547047,39276 29259
1458147,39276 29259
3219211,39276 29259
501291,39276 29259
2626352,39276 29259
2576089,39276 29259
1945325,39276 29259
647471,39276 29259
1534884,39276 29259
2727128,39276 29259
285995,39276 29259
212905,39276 29259
2066893,39276 29259
1532157,39276 29259
3222748,39276 29259
543701,39276 29259
2299732,39276 29259
1838810,39276 29259
1783144,39276 29259
2444164,39276 29259
699880,39276 29259
857440,39276 29259
366959,39276 29259
102099,39276 29259
1781710,39276 29259
1087982,39276 29259
2948980,39276 29259
608084,39276 29259
2782583,39276 29259
834396,39276 29259
1206520,39276 29259
2957987,39276 29259
333778,39276 29259
1641130,39276 29259
2366762,39276 29259
3074735,39276 29259
3273539,39276 29259
1013908,39276 29259
966100,39276 29259
95037,39276 29259
499503,39276 29259
66608,39276 29259
549591,39276 29259
726141,39276 29259
277223,39276 29259
2513446,39276 29259
2518098,39276 29259
3063179,39276 29259
659455,39276 29259
1370542,39276 29259
1577354,39276 29259
2178117,39276 29259
3314136,39276 29259
2180534,39276 29259
2789739,39276 29259
1862908,39276 29259
3275180,39276 29259
1476150,39276 29259
2547045,39276 29259
2379695,39276 29259
1977659,39276 29259
2198205,39276 29259
2886180,39276 29259
2617230,39276 29259
611541,39276 29259
1179997,39276 29259
2713495,39276 29259
2652619,39276 29259
56880,39276 29259
1173230,39276 29259
2061989,39276 29259
854839,39276 29259
3290354,39276 29259
1001059,39276 29259
2013158,39276 29259
2595555,39276 29259
637352,39276 29259
2874736,39276 29259
1762370,39276 29259
1810812,39276 29259
2960752,39276 29259
2217671,39276 29259
71133,39276 29259
593394,39276 29259
2833003,39276 29259
1201860,39276 29259
2658625,39276 29259
3123817,39276 29259
1642643,39276 29259
2238352,39276 29259
3317955,39276 29259
1423832,39276 29259
1177655,39276 29259
882719,39276 29259
1857565,39276 29259
1839787,39276 29259
1511293,39276 29259
2475581,39276 29259
3033953,39276 29259
31500,39276 29259
1680710,39276 29259
497399,39276 29259
2063592,39276 29259
939223,39276 29259
256507,39276 29259
1605021,39276 29259
137663,39276 29259
1313229,39276 29259
276114,39276 29259
284418,39276 29259
840119,39276 29259
2840430,39276 29259
2011956,39276 29259
2295072,39276 29259
2803293,39276 29259
1539870,39276 29259
365289,39276 29259
1473859,39276 29259
962127,39276 29259
1439857,39276 29259
719671,39276 29259
2850724,39276 29259
657855,39276 29259
2525507,39276 29259
170919,39276 29259
316359,39276 29259
2383392,39276 29259
467673,39276 29259
578260,39276 29259
2956812,39276 29259
143248,39276 29259
3413940,39276 29259
2033463,39276 29259
295818,39276 29259
2244410,39276 29259
1033091,39276 29259
636916,39276 29259
3134080,39276 29259
1611838,39276 29259
1832756,39276 29259
1532532,39276 29259
1740553,39276 29259
628087,39276 29259
85942,39276 29259
2058060,39276 29259
344843,39276 29259
2938882,39276 29259
2817890,39276 29259
2933211,39276 29259
1896289,39276 29259
2657211,39276 29259
578508,39276 29259
1699040,39276 29259
2498727,39276 29259
2368335,39276 29259
2705476,39276 29259
2221271,39276 29259
879679,39276 29259
292324,39276 29259
3279561,39276 29259
1880538,39276 29259
359147,39276 29259
1801832,39276 29259
2917806,39276 29259
3101493,39276 29259
619447,39276 29259
179040,39276 29259
1505171,39276 29259
978851,39276 29259
1757207,39276 29259
511036,39276 29259
2181946,39276 29259
2939931,39276 29259
1164162,39276 29259
2818472,39276 29259
501143,39276 29259
415258,39276 29259
3370321,39276 29259
2473865,39276 29259
260838,39276 29259
715346,39276 29259
262956,39276 29259
1662426,39276 29259
1092177,39276 29259
777400,39276 29259
1185977,39276 29259
46569,39276 29259
62499,39276 29259
3360714,39276 29259
2085818,39276 29259
2373236,39276 29259
1111933,39276 29259
2105739,39276 29259
488544,39276 29259
616132,39276 29259
1949266,39276 29259
2943336,39276 29259
565406,39276 29259
1382575,39276 29259
3271018,39276 29259
1969705,39276 29259
3063082,39276 29259
2686644,39276 29259
1135534,39276 29259
2577445,39276 29259
1250130,39276 29259
2203829,39276 29259
2186231,39276 29259
2990757,39276 29259
2380246,39276 29259
68331,39276 29259
689266,39276 29259
3084440,39276 29259
756037,39276 29259
2129777,39276 29259
2396422,39276 29259
1231127,39276 29259
1330661,39276 29259
723199,39276 29259
474236,39276 29259
2384441,39276 29259
1349266,39276 29259
2801669,39276 29259
3049770,39276 29259
216609,39276 29259
1161962,39276 29259
314889,39276 29259
225560,39276 29259
1096511,39276 29259
1726069,39276 29259
244027,39276 29259
1495547,39276 29259
675681,39276 29259
1201615,39276 29259
1121243,39276 29259
1781975,39276 29259
1326343,39276 29259
1475514,39276 29259
2025237,39276 29259
1384130,39276 29259
3059527,39276 29259
720677,39276 29259
2771310,39276 29259
3323225,39276 29259
2548539,39276 29259
2368038,39276 29259
904071,39276 29259
2508669,39276 29259
1698490,39276 29259
1349259,39276 29259
3077300,39276 29259
1453264,39276 29259
1065486,39276 29259
2841133,39276 29259
2660560,39276 29259
533343,39276 29259
2157327,39276 29259
1275138,39276 29259
2211729,39276 29259
2264874,39276 29259
90318,39276 29259
845668,39276 29259
1968323,39276 29259
2027292,39276 29259
2496659,39276 29259
1150692,39276 29259
588272,39276 29259
2502378,39276 29259
1371558,39276 29259
235756,39276 29259
1264738,39276 29259
2220571,39276 29259
1326252,39276 29259
3118696,39276 29259
2539075,39276 29259
3041806,39276 29259
14422,39276 29259
473798,39276 29259
1632607,39276 29259
1169876,39276 29259
1803033,39276 29259
335664,39276 29259
493322,39276 29259
2567035,39276 29259
1890590,39276 29259
2289606,39276 29259
252103,39276 29259
135516,39276 29259
3278681,39276 29259
2143984,39276 29259
2446037,39276 29259
38429,39276 29259
1308823,39276 29259
2073179,39276 29259
1384379,39276 29259
2717583,39276 29259
2954334,39276 29259
3247064,39276 29259
1770255,39276 29259
425181,39276 29259
1624502,39276 29259
1029310,39276 29259
2297558,39276 29259
1181224,39276 29259
2812738,39276 29259
3004753,39276 29259
1343199,39276 29259
2679166,39276 29259
1486533,39276 29259
487713,39276 29259
3311275,39276 29259
660284,39276 29259
999142,39276 29259
2326864,39276 29259
149100,39276 29259
39116,39276 29259
2076463,39276 29259
995510,39276 29259
2368324,39276 29259
744719,39276 29259
973145,39276 29259
316416,39276 29259
463931,39276 29259
1036613,39276 29259
694336,39276 29259
3168878,39276 29259
1148984,39276 29259
2714712,39276 29259
1820285,39276 29259
264182,39276 29259
193710,39276 29259
1691159,39276 29259
1157189,39276 29259
2080670,39276 29259
2243656,39276 29259
472572,39276 29259
1386850,39276 29259
1564560,39276 29259
1308941,39276 29259
3305279,39276 29259
1442830,39276 29259
2345470,39276 29259
2239374,39276 29259
2449536,39276 29259
2331411,39276 29259
1436617,39276 29259
2269853,39276 29259
1581343,39276 29259
2808151,39276 29259
502560,39276 29259
2010577,39276 29259
150537,39276 29259
1291953,39276 29259
2063834,39276 29259
2157663,39276 29259
1937393,39276 29259
381830,39276 29259
3413256,39276 29259
2983441,39276 29259
1981203,39276 29259
3159779,39276 29259
1188582,39276 29259
965724,39276 29259
45553,39276 29259
206807,39276 29259
607884,39276 29259
829790,39276 29259
2080667,39276 29259
2066751,39276 29259
1270280,39276 29259
2983126,39276 29259
700490,39276 29259
3417883,39276 29259
2550717,39276 29259
3392746,39276 29259
534220,39276 29259
1409769,39276 29259
59803,39276 29259
757634,39276 29259
1337108,39276 29259
3189811,39276 29259
1527268,39276 29259
1012729,39276 29259
2307300,39276 29259
1000579,39276 29259
2163328,39276 29259
3056212,39276 29259
2656455,39276 29259
1555271,39276 29259
1086663,39276 29259
1563594,39276 29259
1852619,39276 29259
1517031,39276 29259
2529258,39276 29259
978503,39276 29259
63793,39276 29259
1272478,39276 29259
1614763,39276 29259
332180,39276 29259
538776,39276 29259
1500999,39276 29259
2137262,39276 29259
1172051,39276 29259
1166005,39276 29259
1734953,39276 29259
969708,39276 29259
807493,39276 29259
625241,39276 29259
853398,39276 29259
3331050,39276 29259
2600983,39276 29259
2293885,39276 29259
3396832,39276 29259
2536743,39276 29259
1819676,39276 29259
111438,39276 29259
1406564,39276 29259
291771,39276 29259
3060441,39276 29259
2864995,39276 29259
1268933,39276 29259
