order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
52142,28203,prior,9,6,16,30.0
1264892,31416,prior,28,2,14,5.0
3017220,36556,prior,19,3,13,5.0
2343898,2098,prior,22,3,19,11.0
953201,120521,prior,24,3,17,10.0
585324,138436,prior,16,5,10,9.0
2483350,98524,train,10,5,10,5.0
705740,191479,prior,4,1,15,20.0
288454,50604,prior,51,5,9,1.0
340709,105284,prior,1,2,15,
2126251,178627,prior,70,3,6,5.0
437993,203189,prior,7,3,11,6.0
995898,141027,prior,2,0,11,30.0
2700064,12750,prior,8,5,2,5.0
2329133,163191,prior,54,2,16,0.0
2080577,123935,prior,2,6,8,20.0
2092188,75943,prior,85,1,8,5.0
70275,179127,prior,7,6,12,15.0
2991195,1404,prior,21,0,17,1.0
1248741,156631,train,7,1,9,30.0
803748,26760,prior,47,1,17,5.0
1477967,114994,prior,22,4,11,23.0
51426,91137,prior,5,0,8,15.0
819391,101801,prior,31,4,16,1.0
3072612,596,prior,20,5,14,5.0
1989734,31811,prior,66,0,21,7.0
507096,60793,prior,1,5,9,
2678861,125675,prior,2,2,15,9.0
2018121,5562,prior,37,2,7,7.0
408031,121203,prior,7,4,12,7.0
1078233,104236,prior,17,3,13,13.0
3391145,109893,prior,31,0,12,6.0
1902073,105805,train,47,0,15,30.0
839513,102359,prior,2,5,19,14.0
2552578,197945,prior,29,4,19,11.0
177653,59830,prior,48,1,16,3.0
2393667,35258,prior,2,2,16,21.0
1483435,42345,prior,12,5,16,19.0
3130538,9910,prior,81,4,12,3.0
2593250,130835,prior,23,0,7,8.0
2001805,21921,prior,16,2,21,10.0
1152328,115300,prior,15,0,8,6.0
2050753,154246,prior,54,1,9,3.0
439159,126074,train,17,4,21,7.0
1868809,48508,prior,3,6,15,30.0
2865526,186704,prior,5,2,16,4.0
2815499,50714,prior,3,2,21,6.0
1183537,65438,prior,5,2,19,6.0
1313898,135774,prior,13,1,15,10.0
3137685,10359,prior,5,1,14,21.0
1404215,117005,prior,22,4,19,6.0
3070416,28312,prior,1,1,8,
2848209,166008,prior,5,2,11,1.0
2803248,187007,prior,53,5,14,7.0
2806516,102578,prior,6,0,17,30.0
1775235,91483,prior,15,1,11,7.0
1228015,176465,prior,21,1,11,7.0
1025781,83911,prior,1,1,9,
1142810,81775,prior,9,5,16,10.0
1347173,35372,prior,1,1,13,
58281,448,prior,16,0,10,12.0
1735794,19358,prior,3,0,14,20.0
547900,152896,prior,8,6,15,15.0
1677326,122122,prior,14,0,16,5.0
3221293,195344,test,4,3,11,30.0
2181761,55505,prior,15,2,15,8.0
3299834,142223,prior,52,1,21,5.0
3117125,148734,prior,34,5,20,12.0
1583968,30374,prior,5,5,14,13.0
2330314,111683,prior,67,3,12,6.0
508925,29028,prior,23,4,15,9.0
568880,174139,prior,35,6,10,11.0
2767218,38394,prior,7,3,16,4.0
1083279,176179,prior,23,4,16,7.0
942745,40697,prior,9,1,16,4.0
3072579,161808,prior,4,3,13,27.0
1699028,8737,prior,12,2,10,14.0
3346836,173963,prior,15,6,15,4.0
2900624,155010,prior,7,5,9,12.0
548677,186354,prior,44,3,18,6.0
1576946,25244,prior,16,6,10,11.0
2468877,108905,prior,10,0,12,22.0
1605810,58408,prior,2,5,12,14.0
445577,13845,prior,22,0,16,8.0
2350181,61942,prior,10,1,11,3.0
1691572,53048,prior,8,4,17,6.0
1215597,76121,prior,28,0,13,1.0
1926994,194734,prior,7,0,14,14.0
1077740,47841,prior,14,2,18,1.0
1775156,195217,prior,12,0,16,7.0
1652450,161897,prior,13,0,19,4.0
1105583,92192,prior,2,5,16,2.0
2759823,20010,prior,2,2,11,10.0
2820213,152929,prior,8,2,12,12.0
206263,116917,prior,4,0,14,7.0
3062766,105646,prior,19,6,12,7.0
2139491,174016,prior,6,1,18,6.0
2837151,84029,prior,20,4,15,2.0
1271659,103469,prior,31,5,21,2.0
1069396,108195,prior,3,5,18,30.0
1496589,76999,prior,9,0,18,2.0
690564,115762,prior,10,6,9,30.0
1530310,26337,prior,6,1,13,10.0
1707555,94537,prior,63,0,10,7.0
707368,2435,prior,8,6,13,4.0
2209074,16260,prior,32,6,8,7.0
1990432,31632,prior,8,4,17,3.0
444687,65313,prior,3,0,9,6.0
3035569,150355,prior,11,1,8,30.0
2820395,118112,prior,18,2,20,17.0
1812503,103787,prior,17,2,12,11.0
1504261,114502,prior,52,5,11,7.0
1178232,1563,prior,61,3,7,2.0
925624,184403,prior,3,3,12,8.0
2455215,172205,prior,10,1,15,14.0
1753487,158483,prior,4,0,18,5.0
1658304,75794,prior,28,1,15,30.0
3240611,36573,prior,7,2,9,4.0
1285948,175751,prior,28,4,14,8.0
1830824,112923,prior,10,4,11,2.0
3049581,25917,prior,13,1,18,17.0
2060726,6748,prior,19,4,10,3.0
183115,127911,prior,32,4,19,2.0
1668255,157189,prior,12,4,11,0.0
2398952,141797,prior,4,0,15,7.0
2727865,186917,prior,5,0,17,21.0
692507,1228,train,4,1,19,29.0
2969159,4356,prior,81,4,11,2.0
1077861,52855,prior,4,1,23,30.0
3110077,202330,train,8,6,12,11.0
1004845,117533,prior,9,2,20,5.0
1966880,94923,prior,2,3,14,10.0
652205,100333,prior,9,3,19,1.0
1105471,59219,prior,31,6,12,9.0
3001862,72110,prior,57,5,17,2.0
2409054,178843,prior,21,1,14,2.0
2686071,162977,prior,7,4,12,11.0
883994,204824,prior,8,3,17,30.0
2003753,82937,prior,26,0,8,11.0
3279669,86751,prior,61,4,8,4.0
292463,38185,prior,2,5,10,8.0
895466,88428,prior,4,2,9,30.0
2384965,65948,prior,17,2,16,1.0
1040818,11573,prior,5,6,15,6.0
160589,139107,prior,24,1,10,3.0
1219512,2049,prior,61,6,15,4.0
549224,33951,prior,13,5,9,3.0
2036121,67222,prior,16,3,18,3.0
2545925,48936,prior,9,1,14,3.0
3299364,149863,prior,39,1,10,7.0
1127106,116044,prior,8,5,6,26.0
2605250,108650,prior,9,0,15,29.0
1218827,164949,prior,28,3,12,1.0
2160534,36384,train,8,2,10,15.0
389034,189054,prior,2,6,10,9.0
1256822,117957,prior,3,1,13,23.0
2020669,46923,prior,50,2,10,2.0
2490424,103243,prior,49,3,17,0.0
2446032,86827,prior,49,4,9,7.0
2103304,87690,prior,3,6,15,12.0
2497473,61384,prior,11,2,15,12.0
547965,79128,prior,22,3,8,14.0
2781486,124570,prior,6,4,19,12.0
1864578,61046,prior,22,0,11,15.0
1844336,60790,prior,18,6,14,21.0
876303,46127,prior,27,0,10,8.0
26895,163534,prior,31,0,20,2.0
2347861,138754,prior,7,2,22,3.0
165944,51753,prior,11,1,8,11.0
1037065,49311,prior,5,1,12,5.0
1086603,61992,prior,17,1,12,13.0
201626,45657,prior,15,2,18,1.0
3166788,33599,prior,9,0,16,30.0
498576,81924,prior,30,2,16,6.0
3136359,122303,prior,2,2,11,24.0
1009688,3514,prior,10,3,9,2.0
2980402,56590,prior,7,2,11,5.0
1349615,139209,prior,2,0,23,13.0
3360196,180595,prior,36,6,10,3.0
96795,104057,prior,3,0,11,30.0
1796397,199015,prior,7,4,10,7.0
1470253,105845,prior,6,1,1,7.0
1752640,57362,prior,21,3,17,7.0
541540,165716,prior,9,3,23,12.0
2597039,157049,prior,9,2,13,13.0
2600962,54293,prior,3,2,20,3.0
516549,30356,prior,5,1,11,30.0
1079067,68047,prior,14,4,7,14.0
2721716,89914,prior,36,4,16,5.0
1376003,86704,train,11,4,15,9.0
1139507,179189,prior,75,4,15,1.0
558471,27509,prior,4,1,18,11.0
1621743,46435,prior,7,4,9,9.0
659033,78554,prior,11,0,12,10.0
3121240,185274,prior,1,4,17,
3054658,130887,prior,6,4,14,8.0
311702,183830,train,4,0,16,30.0
3149110,111475,prior,5,6,16,11.0
1059223,39455,prior,12,0,15,2.0
2970236,141907,prior,6,1,21,9.0
3312153,166190,prior,13,0,12,10.0
2422299,155861,prior,6,6,7,12.0
789729,195743,prior,21,3,3,30.0
1226438,181181,prior,14,6,17,11.0
1144728,113138,prior,21,3,17,1.0
848093,184674,prior,9,1,11,5.0
1262322,163651,prior,4,1,18,30.0
2505414,55325,prior,7,5,13,8.0
3374019,116740,prior,14,3,19,7.0
2948132,90919,prior,10,6,9,30.0
3070778,178348,prior,42,2,6,5.0
1811482,196369,prior,15,1,11,1.0
2740777,198613,prior,33,6,8,7.0
3332124,37781,prior,32,5,14,19.0
1510578,75342,prior,6,6,15,5.0
1086135,184646,prior,7,5,9,4.0
1680733,153384,prior,14,4,10,3.0
2719932,95110,prior,15,4,11,17.0
3064720,169398,prior,7,5,16,5.0
156887,43664,prior,7,6,14,6.0
2444286,143538,prior,25,5,21,1.0
229060,171239,prior,3,6,14,7.0
731582,132631,prior,27,1,23,21.0
2506644,86274,prior,20,6,12,18.0
2114921,93285,prior,18,4,12,10.0
2009843,160307,prior,13,1,14,19.0
1803209,205838,prior,16,1,9,24.0
2316250,157755,prior,12,0,18,12.0
106851,123711,prior,7,5,15,2.0
2557106,74680,prior,17,6,10,1.0
365073,102501,prior,7,0,8,8.0
968066,121202,train,6,1,0,30.0
2345923,107080,prior,2,6,10,5.0
359270,132710,prior,35,5,17,3.0
2598840,204463,prior,42,1,10,7.0
2816352,107337,prior,3,2,13,5.0
2845211,149492,test,5,2,18,30.0
1976541,195420,prior,19,6,18,7.0
1741275,21987,prior,14,5,9,5.0
2233548,41823,prior,9,4,10,21.0
269551,133202,prior,12,1,7,7.0
2313259,54603,prior,7,0,12,7.0
3198344,52177,prior,24,1,8,0.0
1884410,66142,prior,6,4,9,15.0
2576359,188586,prior,13,1,17,15.0
246214,73335,prior,27,1,12,7.0
2483560,39770,test,32,6,19,12.0
897699,165826,train,5,6,15,30.0
955869,95099,prior,16,6,8,21.0
1684019,122742,prior,15,5,17,7.0
1007573,86410,prior,20,6,13,2.0
3106372,15035,prior,7,0,9,30.0
3411411,200246,prior,22,4,1,16.0
855795,50284,prior,5,0,9,7.0
510827,160316,prior,3,0,13,21.0
1471116,47302,prior,28,4,10,1.0
1154639,202031,prior,24,0,16,9.0
1657102,122215,prior,12,1,21,4.0
2706577,63797,test,5,0,14,30.0
2718606,121860,prior,53,4,9,4.0
2369452,189304,prior,32,4,9,2.0
2391866,79404,prior,10,0,10,7.0
21009,95291,prior,4,0,11,29.0
2405064,199003,prior,10,1,12,6.0
719465,175544,prior,9,0,10,30.0
1331107,47218,prior,11,4,18,1.0
2129346,111854,prior,3,2,16,8.0
1544065,74247,prior,11,4,17,10.0
1260034,10876,prior,12,1,11,20.0
566716,181224,test,12,6,9,8.0
3171576,42645,prior,4,4,21,14.0
1528749,57812,prior,20,1,15,20.0
1599615,49493,prior,4,1,9,5.0
53627,136095,prior,4,4,8,30.0
147196,33024,prior,16,0,17,17.0
405025,176208,prior,13,1,12,10.0
2607907,64666,prior,18,0,21,0.0
3333786,66455,prior,6,6,10,14.0
1606719,105026,prior,22,4,8,3.0
2700638,32603,prior,25,4,21,6.0
234892,149399,prior,65,2,8,3.0
2544861,199034,prior,15,2,18,0.0
1209401,10114,prior,2,5,11,6.0
3337157,195007,prior,6,1,19,11.0
801976,59552,prior,5,0,19,20.0
2361740,183402,prior,27,1,17,2.0
410014,109334,prior,7,1,16,30.0
3419270,77924,prior,9,6,0,1.0
3295759,77592,prior,1,2,17,
2078391,147275,prior,12,0,11,7.0
2884685,32187,prior,8,4,18,6.0
423403,135370,prior,11,5,7,16.0
3016480,79894,prior,52,4,5,1.0
3080610,30738,prior,10,2,11,6.0
495803,79987,train,16,6,11,30.0
1152726,54693,prior,30,5,17,2.0
655587,75508,prior,3,2,13,24.0
592752,56793,prior,15,2,22,5.0
2159315,66763,prior,13,3,13,0.0
410969,171833,prior,29,4,14,12.0
2112309,158651,prior,92,3,15,4.0
942218,132724,prior,1,4,18,
3358334,92324,prior,10,5,15,6.0
635651,78081,prior,30,1,15,4.0
2157210,4322,prior,1,2,17,
1844664,174589,prior,2,1,12,20.0
2249520,81757,prior,2,5,13,5.0
761023,58022,prior,4,5,10,2.0
2606087,50273,prior,50,2,13,7.0
704126,166279,prior,9,0,15,23.0
623366,31079,prior,20,1,15,4.0
1203983,26565,prior,23,1,20,7.0
2487413,37392,prior,4,3,10,30.0
1172749,152169,prior,12,1,15,3.0
3075351,162123,prior,5,5,20,14.0
3216355,186808,prior,2,4,16,30.0
463831,3593,prior,59,3,17,4.0
1683088,57459,prior,28,6,22,7.0
3229676,123962,prior,17,5,14,4.0
2953591,108079,prior,8,1,17,11.0
608703,136807,prior,1,1,9,
2688442,110090,prior,17,2,10,7.0
2691358,205993,prior,41,1,14,7.0
1462578,129488,prior,57,5,10,1.0
1332692,12577,prior,1,2,20,
1034610,163595,prior,1,3,8,
153406,197406,prior,7,1,9,30.0
841511,192143,prior,5,4,18,25.0
1790774,5309,prior,13,1,18,6.0
1124299,167186,prior,2,4,16,7.0
3198316,58881,prior,22,0,16,11.0
912128,86493,prior,1,0,10,
2794191,22104,prior,47,6,17,7.0
975307,6831,prior,12,0,18,30.0
868207,164906,prior,76,0,16,3.0
133690,123944,prior,6,4,8,11.0
2417144,154001,prior,60,3,6,12.0
1345514,185206,prior,2,1,12,28.0
285523,106604,prior,16,1,10,30.0
2727886,66222,prior,1,1,13,
896326,91073,prior,12,0,10,7.0
2474945,198975,prior,12,6,15,1.0
2273039,164380,prior,60,1,11,5.0
431755,191497,prior,5,6,21,7.0
56175,165726,prior,8,4,10,4.0
416013,151361,prior,61,3,9,3.0
2949558,178355,prior,9,3,14,6.0
2493236,91623,prior,1,0,6,
2810920,84159,prior,9,2,16,25.0
2834989,179601,prior,21,5,13,9.0
1503654,94117,prior,30,6,19,20.0
2480673,156729,prior,47,1,17,10.0
1592681,168722,test,14,1,14,12.0
1980641,194232,prior,14,1,10,7.0
1905903,34236,prior,15,5,13,30.0
3370437,46485,prior,18,3,19,3.0
1255639,60584,prior,1,1,13,
2643242,40442,prior,6,0,9,23.0
1342146,102298,prior,34,6,11,13.0
2705973,183619,prior,7,6,18,30.0
3199707,30389,train,25,0,11,5.0
27011,68955,prior,14,3,11,11.0
3028648,43102,prior,5,1,11,4.0
1233787,200139,prior,17,4,18,7.0
1679251,159038,prior,18,3,19,11.0
1157084,206123,prior,21,4,12,12.0
603611,89729,prior,3,6,19,16.0
1409259,39990,prior,7,2,20,15.0
738300,185259,prior,9,4,7,2.0
1946791,183396,prior,1,2,18,
1618614,155931,prior,2,4,14,30.0
2783854,37801,prior,26,1,10,8.0
2001988,144019,prior,43,1,7,11.0
1649759,2322,prior,6,1,12,22.0
82529,41491,prior,45,4,11,7.0
984241,189480,prior,7,3,13,3.0
1918202,22989,prior,27,5,11,0.0
1194050,60332,prior,8,4,11,9.0
2992704,141634,prior,1,5,17,
4781,160553,prior,11,3,9,14.0
3309705,24301,prior,44,5,14,1.0
1767656,198949,prior,18,4,16,4.0
1305882,92964,prior,11,4,7,3.0
2808533,183671,test,11,0,16,6.0
3070115,125560,prior,39,6,9,1.0
3325286,26377,prior,4,6,13,13.0
3146041,195956,prior,2,1,10,11.0
2385162,48424,prior,37,5,15,4.0
912604,112536,prior,16,0,15,10.0
1008935,178329,prior,1,6,14,
2637777,44228,prior,36,2,9,3.0
2122359,131194,prior,5,3,14,3.0
3339480,107510,prior,26,0,7,8.0
578241,84543,prior,16,3,16,2.0
2042171,42765,prior,21,5,16,2.0
2595932,168035,prior,6,1,18,30.0
1284885,153735,prior,18,0,17,5.0
2317836,6237,prior,7,5,16,5.0
2596549,189209,prior,1,1,10,
1178642,201099,prior,5,2,16,14.0
317280,61000,prior,40,5,13,2.0
2879730,23023,prior,62,6,18,9.0
3064501,10298,prior,17,0,11,30.0
2526286,191195,prior,3,1,16,30.0
2080836,60884,test,82,5,18,7.0
3410782,150338,prior,15,5,10,7.0
2410507,116108,prior,20,4,8,4.0
1054400,79703,prior,13,6,7,8.0
2354454,184671,prior,2,0,14,4.0
3176395,5588,prior,58,3,9,7.0
866647,201460,prior,20,1,15,7.0
3323550,31186,prior,53,2,14,1.0
2258648,162528,prior,17,6,14,22.0
3052354,63484,prior,5,2,16,22.0
1184845,118379,prior,9,5,9,7.0
46088,142622,prior,23,0,10,6.0
807080,96174,prior,3,1,8,7.0
2214527,179545,prior,17,1,15,15.0
2225714,46356,prior,8,2,17,14.0
3320768,59889,prior,5,3,16,29.0
2221195,83505,prior,7,1,11,12.0
932038,203887,prior,2,6,16,8.0
1810462,148627,prior,4,4,17,19.0
3073250,91835,prior,28,2,11,1.0
2848901,65785,prior,1,1,14,
343045,113290,prior,28,5,10,3.0
657658,97200,prior,6,4,9,30.0
1689570,31590,prior,21,5,12,17.0
3137991,36191,prior,5,4,14,20.0
988411,62645,prior,66,5,22,5.0
500718,193215,prior,32,2,14,1.0
1534253,171850,prior,86,0,16,2.0
1845034,92398,prior,5,5,12,30.0
900620,172604,prior,13,0,10,4.0
2155371,57043,prior,3,0,16,7.0
109402,21071,prior,6,1,10,28.0
76811,105331,prior,10,1,3,14.0
246437,170966,prior,66,4,16,2.0
860139,173688,prior,6,2,13,16.0
3097255,29258,prior,7,0,11,7.0
943123,170787,prior,16,5,11,3.0
383159,99802,prior,41,0,17,2.0
396503,52155,prior,34,1,19,10.0
838632,65987,prior,45,1,12,8.0
2823909,193007,prior,18,1,16,5.0
508124,1936,prior,5,2,18,10.0
2606427,195012,prior,53,0,13,4.0
2571355,53922,prior,7,4,20,5.0
1167974,156501,test,15,4,13,25.0
734072,19967,prior,47,3,17,0.0
2823007,20868,prior,3,6,19,7.0
2717556,51780,prior,27,2,16,0.0
541069,78242,prior,7,2,17,11.0
12230,119698,prior,6,5,15,21.0
1608635,84927,prior,4,0,10,8.0
879593,100687,prior,36,3,17,7.0
276044,184498,prior,6,6,14,3.0
418835,43113,prior,5,6,11,9.0
121862,126471,prior,1,5,16,
58050,201348,prior,17,0,17,6.0
2917043,103483,prior,11,6,13,30.0
2027331,155963,train,6,4,10,13.0
3024613,107019,prior,11,0,15,30.0
1684283,109572,prior,10,4,1,0.0
2936810,200222,prior,2,5,15,29.0
3157579,49617,prior,26,5,2,13.0
617120,195220,train,15,4,18,8.0
2615580,133235,prior,18,1,22,0.0
3391240,51364,prior,19,6,13,4.0
3264512,36279,prior,44,5,10,2.0
68478,42811,prior,14,4,19,30.0
1258880,134011,prior,23,1,22,3.0
2314388,149373,prior,5,1,14,5.0
2996796,131341,prior,3,5,23,6.0
1623894,191755,prior,79,3,10,2.0
896170,41940,prior,2,3,15,8.0
1750205,98210,prior,8,4,12,26.0
1135979,60407,prior,31,1,8,5.0
2919895,181343,prior,1,0,17,
3300540,29747,prior,2,2,15,25.0
2239383,77235,prior,31,4,9,3.0
2071222,35373,prior,9,0,13,3.0
2166281,169772,prior,2,0,14,30.0
2474069,72141,prior,5,1,10,6.0
2433909,10032,prior,3,6,18,2.0
315914,193688,prior,3,2,15,14.0
1928469,85365,train,7,0,11,12.0
606492,78463,prior,3,6,13,30.0
2515501,11917,prior,9,2,15,8.0
528310,128803,prior,37,6,16,0.0
543223,6843,prior,4,2,21,15.0
325932,166554,prior,7,1,12,30.0
160081,144954,prior,33,4,10,4.0
2175464,116468,prior,7,0,16,10.0
1704028,43682,prior,30,3,17,1.0
1457588,6367,prior,9,5,18,8.0
3351972,104067,prior,23,2,16,17.0
3236515,78254,prior,1,0,12,
722587,7600,prior,21,5,16,7.0
841291,60807,prior,22,5,17,2.0
56193,110033,prior,39,4,7,4.0
1214319,182408,prior,98,2,12,1.0
774559,42432,prior,43,1,16,4.0
1232663,40238,prior,21,1,14,2.0
802120,52495,prior,3,2,19,28.0
372120,188348,test,5,5,13,3.0
1537273,145763,prior,6,0,10,27.0
2424184,161374,prior,5,5,16,11.0
2941030,63316,prior,22,0,20,2.0
386759,200559,prior,4,4,14,18.0
820500,118764,prior,3,2,11,30.0
2303859,196744,train,19,5,12,4.0
2117512,143037,prior,74,2,9,2.0
1077888,5734,prior,2,0,8,13.0
1226638,191525,prior,3,2,16,30.0
2829555,125107,prior,25,1,15,10.0
1842457,67798,prior,31,3,15,3.0
2437772,30845,prior,6,3,14,9.0
1667443,146389,prior,5,0,17,9.0
3240866,143,prior,8,5,11,7.0
1461386,178046,prior,3,1,12,6.0
622990,57705,prior,15,0,13,7.0
973921,181827,prior,52,1,18,6.0
733433,115452,prior,12,4,18,8.0
1968648,10004,prior,1,5,0,
2936609,27858,prior,25,0,9,8.0
2795589,47148,prior,19,4,9,7.0
3390494,192840,prior,23,2,8,10.0
2434662,73451,prior,5,2,15,10.0
351909,119698,prior,16,0,18,9.0
3233466,126739,prior,17,1,18,13.0
1725168,49829,prior,48,3,22,8.0
256324,173822,prior,10,5,12,19.0
2772610,183953,prior,14,1,11,5.0
64028,187442,prior,43,6,15,6.0
745426,94639,test,4,0,11,30.0
2645557,103196,prior,27,5,19,8.0
1543240,139910,prior,9,6,13,12.0
2512696,97103,prior,13,0,14,30.0
2687202,13945,prior,95,0,14,6.0
1135997,139194,prior,7,1,16,20.0
3331957,31440,prior,8,0,12,0.0
3248960,153569,prior,20,6,12,15.0
1319500,68285,prior,6,0,11,11.0
2547805,87293,prior,10,4,14,3.0
2315162,88955,prior,3,0,14,7.0
457830,193209,prior,27,4,18,3.0
3249178,95945,prior,42,2,11,1.0
2633894,150915,prior,28,5,21,5.0
177908,63691,train,14,2,7,2.0
1388408,60554,prior,8,2,15,21.0
1221585,123819,prior,23,5,14,8.0
1285974,5546,train,22,0,12,18.0
3412769,20675,prior,1,4,10,
2428134,51608,prior,6,5,19,24.0
581336,171592,prior,7,4,7,3.0
781532,183151,prior,49,1,10,5.0
1720685,33907,prior,7,3,4,4.0
1472138,80900,prior,27,4,9,13.0
1550397,193253,prior,7,3,12,3.0
2840484,99954,train,4,6,18,30.0
1703338,13971,prior,3,2,14,30.0
1561530,84819,prior,15,1,12,13.0
1678321,205728,prior,1,4,12,
1349027,13066,prior,3,4,8,30.0
1162965,206172,prior,5,1,17,30.0
672914,136619,prior,5,1,11,6.0
2078161,17306,prior,7,3,15,30.0
713590,141585,prior,13,5,16,30.0
1526140,158704,prior,3,6,15,21.0
3404104,193285,prior,9,6,13,2.0
11510,82821,prior,17,3,18,13.0
2623761,187736,prior,51,2,11,1.0
1746146,201720,prior,3,0,9,7.0
220237,4358,prior,18,2,12,0.0
684790,144637,prior,19,3,17,8.0
157549,166175,prior,9,3,9,30.0
780437,62790,prior,34,5,13,1.0
1270941,68761,prior,40,0,11,6.0
1567680,58802,prior,1,4,17,
2630032,179998,prior,20,1,19,8.0
3203765,187368,prior,3,0,15,26.0
972492,165532,prior,3,0,22,13.0
3306096,193475,prior,16,6,13,4.0
3313728,22842,prior,46,6,22,6.0
1988141,78622,prior,5,6,23,6.0
1102179,61714,prior,2,5,11,30.0
2380688,39277,prior,33,1,12,7.0
3091463,191688,prior,4,2,15,26.0
3065949,143709,prior,10,2,15,7.0
2205074,981,prior,4,4,16,2.0
2798263,113910,prior,7,1,7,30.0
692635,102265,prior,1,2,12,
3068050,54270,prior,4,0,19,30.0
2133387,80476,prior,11,2,16,9.0
2733378,110013,prior,10,1,13,6.0
146831,85014,prior,9,6,10,7.0
379952,21766,prior,28,0,23,18.0
3147209,172878,prior,2,3,19,2.0
3195097,141059,prior,3,4,16,16.0
819510,149334,prior,16,5,9,7.0
2427951,67047,prior,4,1,9,6.0
2981321,11216,prior,14,1,7,6.0
757970,41629,train,8,0,15,30.0
2974618,142461,prior,2,6,22,8.0
1031738,89549,prior,2,3,20,21.0
3053311,94052,prior,37,5,15,7.0
1830261,75538,prior,5,0,12,8.0
2698897,37415,prior,14,6,8,6.0
848013,33383,prior,67,2,15,5.0
2291456,116145,prior,60,4,15,4.0
2203406,66344,prior,27,6,10,20.0
737381,6075,prior,6,6,13,30.0
331729,71663,prior,25,3,10,5.0
728272,46271,train,12,3,19,3.0
3269317,15997,prior,9,4,11,11.0
2500764,143948,prior,74,5,11,4.0
412771,81438,prior,14,1,15,20.0
1505047,107359,prior,22,1,13,11.0
2470481,72226,test,4,4,16,30.0
324963,55722,prior,1,6,16,
1402347,38571,prior,5,3,14,12.0
1319517,50090,train,19,3,15,5.0
2590898,139135,prior,12,0,12,30.0
3210511,17203,prior,3,4,14,9.0
1554139,155774,prior,9,6,10,7.0
3008982,78070,prior,5,0,20,5.0
3408179,164799,prior,22,6,10,6.0
919466,105294,prior,39,6,15,30.0
2802433,37609,prior,9,6,7,7.0
2344873,2813,prior,11,1,11,30.0
3410757,184923,prior,6,5,12,18.0
2610154,160990,prior,19,1,14,30.0
2567866,64838,prior,11,5,13,20.0
1139410,11905,prior,25,0,17,13.0
984067,96140,prior,6,6,12,9.0
162212,121342,train,29,0,10,2.0
568911,8546,prior,20,5,8,30.0
2461309,129494,prior,6,5,11,28.0
3389579,26669,prior,14,5,17,4.0
3217585,204390,prior,5,1,10,6.0
1859236,140182,prior,10,4,8,4.0
2682916,117665,prior,25,3,15,22.0
1180327,21264,prior,18,5,22,5.0
270568,17873,prior,66,2,8,1.0
115167,146563,prior,4,5,9,8.0
3256711,49832,prior,9,1,17,17.0
1902200,34256,prior,25,1,10,7.0
1057858,42658,prior,23,6,15,5.0
3314476,194953,prior,10,6,22,5.0
990900,96773,train,9,4,14,22.0
1154264,67416,prior,5,6,9,30.0
1554358,91745,prior,14,3,15,5.0
2968263,51073,prior,9,3,13,30.0
2486075,174178,train,13,6,11,19.0
3039563,130460,prior,1,0,13,
2314473,136905,prior,3,5,1,11.0
2036618,57307,prior,2,0,14,8.0
2874094,159537,prior,2,0,11,19.0
2234031,85854,prior,31,6,0,8.0
336231,54519,prior,14,5,14,11.0
2227654,63654,prior,37,2,16,6.0
1912477,72908,prior,8,2,8,18.0
2137393,66293,prior,2,0,11,30.0
3001261,104792,prior,7,6,10,21.0
1658933,58404,prior,4,2,13,18.0
3017294,150564,prior,6,2,13,30.0
285714,7382,prior,5,0,17,19.0
2328597,203096,prior,4,2,13,15.0
254642,166671,prior,18,2,10,14.0
1629064,179646,prior,62,2,17,1.0
2706552,151551,prior,13,6,14,21.0
2571580,188175,prior,22,4,0,6.0
1673239,199791,train,17,0,19,17.0
1412718,64559,prior,9,2,8,5.0
2579269,10967,prior,13,4,14,18.0
2783592,95175,prior,2,0,15,7.0
1179696,174224,prior,4,6,13,4.0
2486182,132307,prior,2,3,14,14.0
306759,188366,prior,37,5,17,3.0
1041257,96180,prior,9,2,17,8.0
1981896,20928,prior,6,0,9,19.0
1682233,184764,prior,29,1,14,6.0
1343531,58368,prior,1,2,13,
1028387,36138,prior,25,0,10,7.0
1882854,2128,prior,1,5,13,
2426439,138253,prior,16,3,10,9.0
2355679,153346,prior,9,3,15,3.0
798974,144330,prior,1,3,17,
2792462,129352,train,4,4,15,6.0
60525,20480,prior,5,0,18,30.0
683467,40083,prior,17,5,11,5.0
3083777,56907,prior,64,1,12,5.0
1337591,202673,prior,46,1,7,4.0
302313,105370,prior,21,6,23,6.0
562212,147206,prior,44,3,21,2.0
2045254,181881,prior,26,5,22,5.0
2042747,40828,prior,5,4,11,2.0
739480,35102,prior,2,6,15,13.0
1228840,97998,prior,4,5,12,18.0
2096556,148431,prior,6,0,15,30.0
1270437,74158,prior,16,6,0,8.0
998820,66440,prior,22,3,19,5.0
490343,183638,prior,27,1,19,6.0
